Index,X,Y,Re(frequency 0),Im(frequency 0),Re(frequency 1),Im(frequency 1),Re(frequency 2),Im(frequency 2),Re(frequency 3),Im(frequency 3),Re(frequency 4),Im(frequency 4),Re(frequency 5),Im(frequency 5)
592,0.508427777778,1.6174164648899998,31.187615481225123,-122.71776858703919,-51.337534610496455,-91.39762119015171,-106.48858194326006,36.502225685204756,-28.394941318386824,92.65562116988724,50.08054216933568,53.05107902437702,-8.576319255962911,-42.11205693960628
593,0.508427777778,1.656086682816,-26.075214248214937,-58.14660559301808,-28.174264608770855,-47.23199452652449,-58.946139225846544,-30.178323854811897,-81.86676848017837,22.60343762603722,11.217302042717796,127.53216148273813,13.85499598246882,53.03289424338686
594,0.508427777778,1.7224285714279999,-6.696114251983193,-62.90291102337975,-56.77354967647937,-59.87030685301514,-74.03984897011519,34.46230994476785,39.82923330649895,90.19548570302936,122.12720498235488,5.621503543171651,8.409622440807736,-33.1155454898656
595,0.508427777778,1.750457627116,33.51732586202309,-39.72098532102402,-54.06718485450487,-70.83921679238337,-74.85247900069865,64.61046093409169,74.53982644608237,111.68237200398167,156.9899887138991,-41.98842531037695,-48.96744078424654,0.833168140057378
596,0.508427777778,1.7602542372799999,45.58821031892588,-56.75369134446572,-63.82984685835603,-54.493722328327785,-65.03071425780516,73.99460507395702,91.07329561663069,104.01591532722932,147.2681521855719,-19.26135908102612,19.473977924022197,-81.41002306225269
597,0.508427777778,1.7829836561799999,-44.95187250218884,-45.42303942472457,-64.78069033839594,37.085207199125946,18.385395307400945,108.0394179708227,130.10844946107449,31.72510277140596,105.06560128003517,-91.23635929806554,-20.32280489125314,24.954053954648227
601,0.5583638888889999,1.78902542373,-15.7279215806335,-54.50280963114617,-56.16065379918753,26.52059849603458,3.911288292978932,90.31458455998084,71.5345057440329,33.9249872133001,36.49650403433843,-46.55533063446372,-44.423856837503685,-2.5973973869505262
602,0.558363888889,1.7772100484375,-7.199408821566794,-124.78662994202051,-24.74663786488792,-5.745905255356491,0.022272033004686026,45.70914391107736,41.01439198521664,42.91830465487221,24.22198902004485,-5.497193230127457,-15.419462202996606,-7.524853753126882
603,0.558363888889,1.750005326872,39.54709806304545,17.813224076900664,49.4314094322894,-38.858613992368646,-14.888627179998176,-33.4504463358394,-37.066570679366144,40.4280566936334,-3.6397510871107914,43.757582877554704,5.244352779097556,-72.5443755338181
604,0.5583638888890001,1.6337336561720002,42.926505617073275,-27.752702239082776,-36.43523693468871,-8.752787958774874,-22.54585831994249,70.96987550231171,82.31373030685432,77.02424681328141,107.72808784303209,-2.3762922800092845,26.894081650360157,-2.071527907710456
605,0.5583638888890001,1.41121694916,32.50956435327216,-68.80194652863722,-58.52905981503119,-69.85302591846454,-83.28620385602936,28.92904349293659,6.5452815987704085,83.8536143191601,59.95185918320408,-7.794093579051831,-10.979454552482819,26.976789892132977
607,0.558363888889,1.3278658595599997,2.790861523263769,18.61837605267619,70.15655324642451,-12.39392773740236,39.515718810580516,-98.13483860880886,-78.39393973732801,-80.66601640269194,-96.55837360798397,36.153208737197815,-7.685060747719919,-28.677614824789785
608,0.5583638888890001,1.2613147699820002,42.0911142958312,-7.7390679920778425,-13.521941495329594,-40.29369490901555,-38.19167714366624,-1.6499427374169486,-31.842912966415707,-7.927090791313194,-81.51104855025643,-34.15180719932797,-33.86484546979892,-10.100854574010397
609,0.558363888889,1.228461985466,28.520534383449814,51.10314073194032,32.695365776508446,-70.56416421459069,-83.47911017487918,-49.44357386002609,-94.81468391194157,55.68413902720782,15.08335001749571,36.37241761507145,14.617149248719233,-19.15605575408206
610,0.5583638888890001,1.2170193704660002,12.843732943450236,70.91335059757813,45.02440733748922,-51.21330168910233,-73.71317950877744,-58.014628841469566,-67.92940357247471,50.79488838217377,12.853583912015488,5.186190532213731,-19.464122157797146,-36.9965516180367
611,0.558363888889,1.106534140442,-136.0255740062602,-52.93366099813772,-30.907999871918513,76.14552080378816,123.07932011616624,34.89752063273388,60.09831344745948,-139.79618901164102,-165.81390355167227,-59.788987742840504,40.90424647989205,62.4515099865368
612,0.558363888889,1.0955588377719998,-156.1227050166904,-70.87774124442426,-87.49722340337412,53.91298273330021,92.22999652646493,79.68802078883564,126.37542184073016,-83.45294887662185,-42.56875623534738,-94.64878934821614,8.25825801253503,20.194451317909532
613,0.558363888889,1.083048910412,-100.0494806616505,-106.48774515961414,-120.78842489252592,50.19300589869297,57.32124641380726,126.4591988400499,175.9235521791027,-21.73141710740354,57.43209669118109,-126.58400894501743,114.00548000099258,-14.134957108530962
614,0.5583638888890001,1.045092978218,-31.022990707262398,-97.12478685006194,-127.9192163280276,16.70611444910174,8.142757405287055,167.8273158847273,252.14802575610454,62.66028923014262,166.6842715717621,-256.554907221716,-11.134488500761183,-93.84608613453781
615,0.558363888889,1.02023547215,39.70533914656285,-52.32444769275565,-41.41511671023214,-2.6247930450993593,-29.129583183445416,90.35496044387541,153.46344587128644,69.54392450185216,141.1327891613472,-129.50858741358482,-30.662512143297715,-34.21082346691993
616,0.558363888889,0.9049811138016,-74.60848306073741,-60.89098566963163,-52.109968222847165,43.89576418874573,46.97022924405296,49.65391860934327,53.12371821187537,12.77554915511805,4.8561114135995505,41.845531702373215,1.4048684787008674,29.047995705706153
617,0.5583638888890001,0.8549302663437999,18.364153560879018,-69.68797331544425,-78.25506420823342,-84.69431842263722,-85.74480751554954,48.75556618226775,61.305485799365826,112.63983067020399,97.99052412731639,43.402517157849594,-15.099815277392084,11.381222355638581
618,0.558363888889,0.79140012106475,122.7786249855861,55.45790690814631,108.87647213547108,-79.99749215150459,-74.03033293530606,-87.69264373488535,-112.90707172814297,52.06572199369098,40.704960020600346,89.62177311488792,43.17395739862447,-51.38136303911133
619,0.558363888889,0.717566585956,-199.49779017969723,47.935675498018746,87.16577180896186,83.4808001408313,117.26594625788849,-137.9665906139814,-135.98879321301314,-202.3957933615635,-210.43602154958714,26.732532442877456,37.166041425782204,125.41941825748552
620,0.5583638888890001,0.7050953995165998,-199.29722056948597,52.702936259596996,35.262399758295565,116.17510217806847,139.3176279129075,-81.79321151438843,-83.67180053496588,-206.34202606667154,-205.10585699936453,-14.582717708690705,-26.781907190183038,-3.3604405792677547
